,Unnamed: 0,Country Name,Country Code,AAAIndicator Name,Indicator Code,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
37,42,Indonesia,IDN,"Agriculture, value added (current LCU)",NV.AGR.TOTL.CN,6.60714993746e+13,7.78962364006e+13,8.87917966787e+13,1.01009502241e+14,1.72827571388e+14,2.15686731268e+14,2.168315e+14,2.51727e+14,2.815908e+14,3.057835e+14,3.291246e+14,3.641693e+14,4.332234e+14,5.419315e+14,7.166562e+14,8.571968e+14,9.561197e+14,1.0582453e+15
38,43,Indonesia,IDN,"Agriculture, value added (current US$)",NV.AGR.TOTL.CD,30578039743.0,34642103094.1,37907951512.5,34718567636.2,17259285185.2,27458003214.4,25746530861.1,24532763814.2,30242187891.3,35651016101.1,36819570121.7,37524883454.7,47298659470.6,59285800240.7,73889985655.7,82502594457.4,1.05178671351e+11,1.2066054889e+11
39,44,Indonesia,IDN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,733.700012207,782.599975586,749.400024414,710.0,429.399993897,362.0,408.542,408.372,405.498,424.362,434.101,439.773,469.222,484.52,394.583,276.918,665.663628454,754.297938393
40,45,Indonesia,IDN,"Air transport, passengers carried",IS.AIR.PSGR,13924500.0,15977200.0,17138800.0,12650200.0,12613600.0,8046800.0,9916365.0,12453812.0,12113452.0,12221066.0,26780550.0,26835524.0,29867483.0,30405918.0,29766093.0,27421235.0,59384361.6058,70912258.109
41,46,Indonesia,IDN,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,230500.0,262200.0,311200.0,194700.0,196700.0,135000.0,159027.0,164651.0,152278.0,155609.0,318488.0,320724.0,357414.0,357789.0,345240.0,330112.0,520932.081983,599692.276092
42,47,Indonesia,IDN,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,3.24774145383,3.39992346177,3.50099237722,3.50996853963,3.89038242731,3.82991841387,5.93261256259,7.1389006047,7.00881708321,7.00332013219,6.94943725915,6.82861821634,6.67031449523,7.12020412199,8.1783010163,8.48073745012,8.39897538954,8.36716325442
43,48,Indonesia,IDN,Arable land (% of land area),AG.LND.ARBL.ZS,9.45367830114,9.5729118941,9.90356431162,10.2121364341,10.3225379091,10.8745452839,11.3161511838,11.1505489713,11.0848600937,12.3682772402,13.6158139073,12.6663612226,11.8681585586,12.144162246,12.5305674084,13.0273740457,13.0273740457,12.9721733082
44,49,Indonesia,IDN,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.0883057016134,0.0880492980617,0.0897379270889,0.0911986634713,0.0908854558304,0.0944191663354,0.0969081900506,0.0941951971911,0.0923820414262,0.10170315842,0.110476794933,0.101416676408,0.0937783597755,0.0947064150639,0.0964476810738,0.0989662368506,0.0976768124758,0.0959934953827
45,50,Indonesia,IDN,Arable land (hectares),AG.LND.ARBL.HA,17126000.0,17342000.0,17941000.0,18500000.0,18700000.0,19700000.0,20500000.0,20200000.0,20081000.0,22406000.0,24666000.0,22946000.0,21500000.0,22000000.0,22700000.0,23600000.0,23600000.0,23500000.0
46,52,Indonesia,IDN,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.331738284322,0.526025202559,0.536622387652,0.535459369597,0.544128007171,0.514496797902,0.497842822764,0.490925638695,0.484537764711,0.480546333804,0.552680682212,0.542085749247,0.532206231488,0.523172726887,0.51490244001,0.50584970861,0.499588637686,0.570810401423
47,53,Indonesia,IDN,"Armed forces personnel, total",MS.MIL.TOTL.P1,280000.0,460500.0,485200.0,484000.0,499000.0,499000.0,492000.0,492000.0,492000.0,497000.0,582000.0,582000.0,582000.0,582000.0,582000.0,582000.0,582000.0,676500.0
61,68,Indonesia,IDN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.486,22.955,22.49,22.111,21.827,21.633,21.521,21.477,21.468,21.465,21.444,21.376,21.241,21.037,20.767,20.435,20.051,19.633
62,70,Indonesia,IDN,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,45.3056176275,48.5857305038,52.6939290486,55.9991378985,59.8604136524,58.3876096488,53.8826812122,50.9976944607,48.2788620738,47.3528566602,45.0328839412,43.3540151492,41.4017227443,41.754147672,38.3099210919,38.1966839102,36.0017184238,36.7380019918
63,71,Indonesia,IDN,Broad money (current LCU),FM.LBL.BMNY.CN,1.73167e+14,2.20829e+14,2.80631e+14,3.51504e+14,5.72118e+14,6.42107e+14,7.488452848e+14,8.395862634e+14,8.795604344e+14,9.53532428e+14,1.03387678146e+15,1.20276224838e+15,1.38249328137e+15,1.64966178109e+15,1.89583862006e+15,2.14138377898e+15,2.4712058709e+15,2.87721965388e+15
64,72,Indonesia,IDN,Broad money growth (annual %),FM.LBL.BMNY.ZG,20.2022726168,27.5237198773,27.0806823379,25.2548720562,62.7628704083,12.2333155048,16.6231305374,12.1174534235,4.76117496707,8.41010926673,8.4259696999,16.3351639133,14.9431887501,19.3251210207,14.9228673287,12.9517964414,15.4022877709,16.4297838459
65,73,Indonesia,IDN,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,6.01615900766,6.58775299735,6.17699959194,6.90906874817,2.4203370728,2.9893271967,3.02926304736,2.91151805074,2.94886498968,3.06627431534,3.18531304198,3.56846158256,3.54340287826,3.16968570742,3.78516302729,3.11713665623,2.82552881562,2.97865551186
66,78,Indonesia,IDN,Cereal production (metric tons),AG.PRD.CREL.MT,53510380.0,57990042.0,60408927.0,58147907.0,59406188.0,60070424.0,61575000.0,59808000.0,61074973.0,63024042.0,65313711.0,66674991.0,66064400.0,70444963.0,76574994.0,82028630.0,84797030.0,83400154.0
67,79,Indonesia,IDN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3865.463,3842.793,3944.867,4011.357,3816.892,3895.729,4026.352,4044.935,4169.51,4248.086,4274.489,4311.335,4365.806,4464.77,4694.262,4812.691,4877.562,4886.25
69,81,Indonesia,IDN,Changes in inventories (current LCU),NE.GDI.STKB.CN,1.33265002332e+13,1.59003998945e+13,5.8003999949e+12,2.16151002972e+13,-8.2716104065e+13,-9.64614003098e+13,3.32828e+13,4.71936e+13,3.59795e+13,1.226819e+14,3.6911132e+13,3.997456555e+13,4.23822e+13,-1.0533e+12,5.8222980647e+12,-7.26419e+12,1.29094618e+14,1.31328586075e+14
70,82,Indonesia,IDN,Changes in inventories (current US$),NE.GDI.STKB.CD,6167534528.84,7071243975.77,2476369326.72,7429452724.59,-8260376616.97,-12280020306.3,3951993309.75,4599385216.29,3864113455.54,14303369515.4,4129293322.18,4119075697.53,4627222918.74,-115228093.206,600301121.352,-699156275.002,14201151173.6,14974013379.3
72,88,Indonesia,IDN,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,-1.27444243144,-2.3653467462,-1.29738394867,-4.09862060856,6.75411944103,74.067937034,17.226102581,3.01338083554,-0.327961523435,-4.27645662866,-0.589461260345,0.569313445064,0.786695143682,0.499896776192,-7.0427883432,2.52160152709,-3.71349635927,1.12768730977
73,89,Indonesia,IDN,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,-4.16069595898,-4.40008343264,-4.29316074763,-5.47494871472,-1.1116883144,37.5665295065,37.6854478213,33.1834580841,29.8354970822,25.1251637405,21.7925167857,18.2463242695,15.4427348908,13.2268176016,8.21218102568,8.10175292507,5.45852667834,5.13996546233
74,90,Indonesia,IDN,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,25.6679369443,25.8582755375,23.596085659,30.8426367721,36.095464063,-49.3529306891,7.82064445645,7.66039485918,6.38154006749,8.47095812704,15.0800718389,12.3086641511,7.35522630779,13.315808921,18.6892848446,4.99350263631,12.865032082,17.2858310745
75,91,Indonesia,IDN,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,1.09508486952,1.02635572853,1.0736515788,1.12816092879,0.979640562986,1.11888407296,1.16085487378,1.25393427159,1.24807692669,1.23018192824,1.24831991875,1.19632492349,1.14431843609,1.17090518599,1.21283882907,1.27363732892,1.15634557258,1.40569364337
76,92,Indonesia,IDN,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.202330219364,0.189631676484,0.198370158793,0.208441422718,0.181000482724,0.206727411021,0.214482025822,0.23167957416,0.230597358606,0.227291040471,0.230642254338,0.221035547963,0.211426718275,0.216338942971,0.224086692428,0.235319953113,0.213648877702,0.259718959815
77,93,Indonesia,IDN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.283294659037,0.260089950552,0.267197401356,0.276038483096,0.237125096353,0.266747335803,0.270595912641,0.285780126067,0.280144627567,0.270729400068,0.267369170442,0.248245086044,0.230375652797,0.229617244348,0.233264778717,0.243111852863,0.218059931969,0.259718959815
78,94,Indonesia,IDN,CO2 emissions (kt),EN.ATM.CO2E.KT,221413.46,224941.114,253290.691,278658.997,210210.775,241988.997,263418.945,294907.474,306737.216,316792.13,337635.358,341991.754,345119.705,375544.804,412387.153,453105.521,436981.722,563984.6
79,95,Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.14166010347,1.14207745317,1.266918319,1.37369341031,1.02166321424,1.15981722635,1.24524161878,1.37519146864,1.41113541136,1.4379523424,1.51223839325,1.51153434366,1.50533766796,1.61665918558,1.75214910183,1.90009103007,1.80860092013,2.30378098281
80,96,Indonesia,IDN,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,33.0385015609,34.4528407501,33.2355731907,35.0745971753,38.5657998424,34.7334114545,32.4695792406,34.0343642612,36.4015610281,36.9814569944,35.7943727523,36.5672753269,36.3823953416,37.2833392289,38.5898890395,38.5439198101,38.2631739884,41.6587559331
81,97,Indonesia,IDN,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,27.2606823451,28.7307228326,31.2119062441,29.4653314208,22.8661142608,34.5971420345,18.4617526275,20.756758101,19.4995696251,19.7962727167,18.3439407433,15.9346786473,16.6530308665,15.2111080733,14.6373344952,14.2558856616,16.8865280365,14.1202860858
82,98,Indonesia,IDN,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,60358.82,64627.208,79056.853,82107.797,48067.036,83721.277,48631.754,61213.231,59812.437,62713.034,61935.63,54495.287,57472.891,57124.526,60362.487,64594.205,73791.041,79636.239
83,99,Indonesia,IDN,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,51.2901623054,50.6602327932,49.2450016649,51.6705925702,51.982555604,43.8620417936,58.8807684276,50.8567307453,51.1739671002,51.320754717,51.5454960141,51.1408719521,44.2235562875,44.2985197047,37.7115215323,43.1310343711,47.962506084,37.5006501951
84,100,Indonesia,IDN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,113563.323,113955.692,124733.005,143984.755,109272.933,106141.315,155103.099,149980.3,156969.602,162580.112,174035.82,174897.565,152624.207,166360.789,155517.47,195429.098,209587.385,211497.892
85,101,Indonesia,IDN,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,29.2715920916,29.0558820786,29.9102906927,28.4264969167,25.4137115839,30.0241687418,27.9357865416,27.2371134021,25.804064056,28.1865986039,28.7678684759,29.2335646838,33.4058851796,32.4698647656,29.2343451673,28.5122658929,26.9391499337,22.7079690232
86,102,Indonesia,IDN,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,2.8616024974,2.68215318593,2.68696627275,2.42689476825,2.55319148936,2.53039402373,3.80809265504,3.86597938144,3.66034181133,3.12125219103,3.62356069993,3.22599862977,2.70514741216,2.46796005551,2.57063006724,2.55869163809,2.60421975334,2.10342243318
87,103,Indonesia,IDN,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,11.4672216441,11.069129583,10.8600017252,10.1850009946,10.3821907013,11.3886040721,11.9630552705,11.0859106529,10.3990041717,9.59439097143,9.51071353018,8.95117810015,7.64338411963,7.65693450518,7.05608898973,5.86125032973,5.26195087147,4.86135398451
88,104,Indonesia,IDN,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,12.0453792647,11.2011346223,10.8899280471,10.555197326,15.2708242477,15.3717931233,15.9504419851,19.9609559573,20.6233263198,20.7570320639,23.0227860199,25.9194527246,32.2987834033,34.2918798578,42.0126446083,38.3043467705,29.6628232885,44.033810143
89,105,Indonesia,IDN,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,26670.091,25195.957,27583.174,29413.007,32100.918,37198.048,42016.486,58866.351,63259.417,65756.644,77733.066,88642.391,111469.466,128781.373,173254.749,173559.11,129621.116,248343.908
90,106,Indonesia,IDN,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,23.3558792924,22.7399944025,23.3071681187,23.8830316292,23.085106383,21.3234217079,23.8234862923,23.7766323024,23.7350289328,22.1193763646,22.3034845417,22.0190044979,19.863187947,20.1246224593,22.5490467362,24.5238723292,26.9315054531,28.6709967524
91,107,Indonesia,IDN,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,1.86693492458,1.71963038573,1.86854129681,1.98876487964,1.53372133035,1.68542456776,1.69259471234,1.85134894724,1.85659601851,1.91189672894,1.91134828092,1.90219968278,1.87539106341,2.05022998106,2.20756721945,2.26561521634,2.08656153662,2.74666261396
92,108,Indonesia,IDN,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0.0,0.0259037178136,0.0110366547467,0.0,0.0,0.0,0.0,0.120972806593,0.0,0.0,0.875304763985,0.525717117418,0.702296862573,1.08251452168,2.63216052846,0.940266479532,1.39494053748,2.35904930968
93,109,Indonesia,IDN,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,39.2749110414,36.0009726329,34.9841350366,34.4407892192,35.4434345507,33.9575789018,32.1150899105,31.4075768224,30.4485678741,30.5655450148,28.7478777963,28.1923725349,28.1741345563,28.3209411035,28.0445881873,26.3663260858,24.9121439676,26.2073945079
101,119,Indonesia,IDN,Consumer price index (2010 = 100),FP.CPI.TOTL,17.7186697199,19.3899043199,20.9349850006,22.239212829,35.2240414124,42.4411366558,44.0199571276,49.0831733212,54.9136439276,58.5301023121,62.1844414981,68.6839323444,77.6879942686,82.6658124604,90.7477060428,95.1158689482,99.9979333719,105.355322256
102,121,Indonesia,IDN,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,68.34,76.09,76.07,73.11,74.59,76.05,78.63,80.87,85.35,90.96,94.91,98.49,106.6,109.81,114.83,120.94,123.46,127.07
110,133,Indonesia,IDN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.288,7.175,7.074,6.985,6.909,6.843,6.786,6.735,6.687,6.642,6.596,6.55,6.502,6.454,6.407,6.362,6.323,6.289
120,144,Indonesia,IDN,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,2160.75,2248.60009766,2342.30004883,2909.37988281,10013.5996094,7855.14990234,8421.77539063,10260.8496094,9311.19140625,8577.1328125,8938.84960938,9704.74166667,9159.31666667,9141.0,9698.9625,10389.9375,9090.43333333,8770.43333333
